# ---------------------------------- WARNING ----------------------------------------						
# Some of the data that you have obtained from this U.S. Geological Survey database						
# may not have received Director's approval. Any such data values are qualified						
# as provisional and are subject to revision. Provisional data are released on the						
# condition that neither the USGS nor the United States Government may be held liable						
# for any damages resulting from its use.						
#						
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement						
#						
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output						
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals						
#						
# Contact:   gs-w_support_nwisweb@usgs.gov						
# retrieved: 2020-02-25 11:31:03 EST       (caww02)						
#						
# Data for the following 1 site(s) are contained in this file						
"#    USGS 02448000 NOXUBEE RIVER AT MACON, MS"						
USGS	2448000	2/13/1945			4550	128.8416539
USGS	2448000	2/14/1945			4990	141.3010665
USGS	2448000	2/15/1945			5300	150.0792891
USGS	2448000	2/16/1945			4640	131.3901701
USGS	2448000	2/17/1945			4370	123.7446214
USGS	2448000	2/18/1945			5370	152.0614684
USGS	2448000	2/19/1945			6910	195.6694128
USGS	2448000	2/20/1945			8350	236.4456725
USGS	2448000	2/21/1945			15400	436.0794438
USGS	2448000	2/22/1945			15500	438.9111285
USGS	2448000	2/23/1945			14800	419.0893356
USGS	2448000	2/24/1945			13600	385.1091192
USGS	2448000	2/25/1945			10400	294.4952088
USGS	2448000	2/26/1945			7410	209.8278363
USGS	2448000	2/27/1945			5900	167.0693973
USGS	2448000	2/28/1945			4990	141.3010665
USGS	2448000	3/1/1945			4280	121.1961052
USGS	2448000	3/2/1945			3040	86.08321488
USGS	2448000	3/3/1945			1780	50.40398766
USGS	2448000	3/4/1945			3400	96.2772798
USGS	2448000	3/5/1945			3820	108.1703555
USGS	2448000	3/6/1945			3880	109.8693664
USGS	2448000	3/7/1945			3570	101.0911438
USGS	2448000	3/8/1945			3310	93.72876357
USGS	2448000	3/9/1945			3340	94.57826898
USGS	2448000	3/10/1945			3230	91.46341581
USGS	2448000	3/11/1945			2480	70.22578056
USGS	2448000	3/12/1945			1040	29.44952088
USGS	2448000	3/13/1945			970	27.46734159
USGS	2448000	3/14/1945			970	27.46734159
USGS	2448000	3/15/1945			685	19.3970402
USGS	2448000	3/16/1945			594	16.82020712
USGS	2448000	3/17/1945			555	15.71585009
USGS	2448000	3/18/1945			1920	54.36834624
USGS	2448000	3/19/1945			2790	79.00400313
USGS	2448000	3/20/1945			3120	88.34856264
USGS	2448000	3/21/1945			3230	91.46341581
USGS	2448000	3/22/1945			3260	92.31292122
USGS	2448000	3/23/1945			3290	93.16242663
USGS	2448000	3/24/1945			3200	90.6139104
USGS	2448000	3/25/1945			3100	87.7822257
USGS	2448000	3/26/1945			3400	96.2772798
USGS	2448000	3/27/1945			3310	93.72876357
USGS	2448000	3/28/1945			2840	80.41984548
USGS	2448000	3/29/1945			2330	65.97825351
USGS	2448000	3/30/1945			2460	69.65944362
USGS	2448000	3/31/1945			2730	77.30499231
USGS	2448000	4/1/1945			2760	78.15449772
USGS	2448000	4/2/1945			3430	97.12678521
USGS	2448000	4/3/1945			3180	90.04757346
USGS	2448000	4/4/1945			2610	73.90697067
USGS	2448000	4/5/1945			2200	62.2970634
USGS	2448000	4/6/1945			2250	63.71290575
USGS	2448000	4/7/1945			2350	66.54459045
USGS	2448000	4/8/1945			2170	61.44755799
USGS	2448000	4/9/1945			1140	32.28120558
USGS	2448000	4/10/1945			530	15.00792891
USGS	2448000	4/11/1945			417	11.8081252
USGS	2448000	4/12/1945			358	10.13743123
USGS	2448000	4/13/1945			316	8.948123652
USGS	2448000	4/14/1945			279	7.900400313
USGS	2448000	4/15/1945			254	7.192479138
USGS	2448000	4/16/1945			265	7.503964455
USGS	2448000	4/17/1945			815	23.07823031
USGS	2448000	4/18/1945			393	11.12852087
USGS	2448000	4/19/1945			262	7.419013914
USGS	2448000	4/20/1945			230	6.51287481
USGS	2448000	4/21/1945			238	6.739409586
USGS	2448000	4/22/1945			222	6.286340034
USGS	2448000	4/23/1945			207	5.861587329
USGS	2448000	4/24/1945			200	5.6633694
USGS	2448000	4/25/1945			186	5.266933542
USGS	2448000	4/26/1945			186	5.266933542
USGS	2448000	4/27/1945			178	5.040398766
USGS	2448000	4/28/1945			407	11.52495673
USGS	2448000	4/29/1945			480	13.59208656
USGS	2448000	4/30/1945			919	26.02318239
USGS	2448000	5/1/1945			737	20.86951624
USGS	2448000	5/2/1945			789	22.34199228
USGS	2448000	5/3/1945			594	16.82020712
USGS	2448000	5/4/1945			358	10.13743123
USGS	2448000	5/5/1945			270	7.64554869
USGS	2448000	5/6/1945			222	6.286340034
USGS	2448000	5/7/1945			193	5.465151471
USGS	2448000	5/8/1945			200	5.6633694
USGS	2448000	5/9/1945			288	8.155251936
USGS	2448000	5/10/1945			270	7.64554869
USGS	2448000	5/11/1945			246	6.965944362
USGS	2448000	5/12/1945			288	8.155251936
USGS	2448000	5/13/1945			347	9.825945909
USGS	2448000	5/14/1945			270	7.64554869
USGS	2448000	5/15/1945			288	8.155251936
USGS	2448000	5/16/1945			358	10.13743123
USGS	2448000	5/17/1945			369	10.44891654
USGS	2448000	5/18/1945			480	13.59208656
USGS	2448000	5/19/1945			542	15.34773107
USGS	2448000	5/20/1945			467	13.22396755
USGS	2448000	5/21/1945			326	9.231292122
USGS	2448000	5/22/1945			262	7.419013914
USGS	2448000	5/23/1945			215	6.088122105
USGS	2448000	5/24/1945			186	5.266933542
USGS	2448000	5/25/1945			166	4.700596602
USGS	2448000	5/26/1945			149	4.219210203
USGS	2448000	5/27/1945			133	3.766140651
USGS	2448000	5/28/1945			121	3.426338487
USGS	2448000	5/29/1945			114	3.228120558
USGS	2448000	5/30/1945			105	2.973268935
USGS	2448000	5/31/1945			98	2.775051006
USGS	2448000	6/1/1945			92	2.605149924
USGS	2448000	6/2/1945			86	2.435248842
USGS	2448000	6/3/1945			83	2.350298301
USGS	2448000	6/4/1945			86	2.435248842
USGS	2448000	6/5/1945			85	2.406931995
USGS	2448000	6/6/1945			80	2.26534776
USGS	2448000	6/7/1945			75	2.123763525
USGS	2448000	6/8/1945			73	2.067129831
USGS	2448000	6/9/1945			72	2.038812984
USGS	2448000	6/10/1945			69	1.953862443
USGS	2448000	6/11/1945			70	1.98217929
USGS	2448000	6/12/1945			81	2.293664607
USGS	2448000	6/13/1945			93	2.633466771
USGS	2448000	6/14/1945			87	2.463565689
USGS	2448000	6/15/1945			116	3.284754252
USGS	2448000	6/16/1945			109	3.086536323
USGS	2448000	6/17/1945			93	2.633466771
USGS	2448000	6/18/1945			355	10.05248069
USGS	2448000	6/19/1945			753	21.32258579
USGS	2448000	6/20/1945			200	5.6633694
USGS	2448000	6/21/1945			133	3.766140651
USGS	2448000	6/22/1945			106	3.001585782
USGS	2448000	6/23/1945			125	3.539605875
USGS	2448000	6/24/1945			113	3.199803711
USGS	2448000	6/25/1945			100	2.8316847
USGS	2448000	6/26/1945			87	2.463565689
USGS	2448000	6/27/1945			79	2.237030913
USGS	2448000	6/28/1945			73	2.067129831
USGS	2448000	6/29/1945			68	1.925545596
USGS	2448000	6/30/1945			64	1.812278208
USGS	2448000	7/1/1945			62	1.755644514
USGS	2448000	7/2/1945			57	1.614060279
USGS	2448000	7/3/1945			55	1.557426585
USGS	2448000	7/4/1945			54	1.529109738
USGS	2448000	7/5/1945			55	1.557426585
USGS	2448000	7/6/1945			53	1.500792891
USGS	2448000	7/7/1945			52	1.472476044
USGS	2448000	7/8/1945			52	1.472476044
USGS	2448000	7/9/1945			53	1.500792891
USGS	2448000	7/10/1945			89	2.520199383
USGS	2448000	7/11/1945			73	2.067129831
USGS	2448000	7/12/1945			61	1.727327667
USGS	2448000	7/13/1945			67	1.897228749
USGS	2448000	7/14/1945			136	3.851091192
USGS	2448000	7/15/1945			149	4.219210203
USGS	2448000	7/16/1945			119	3.369704793
USGS	2448000	7/17/1945			91	2.576833077
USGS	2448000	7/18/1945			91	2.576833077
USGS	2448000	7/19/1945			81	2.293664607
USGS	2448000	7/20/1945			72	2.038812984
USGS	2448000	7/21/1945			70	1.98217929
USGS	2448000	7/22/1945			68	1.925545596
USGS	2448000	7/23/1945			62	1.755644514
USGS	2448000	7/24/1945			94	2.661783618
USGS	2448000	7/25/1945			430	12.17624421
USGS	2448000	7/26/1945			841	23.81446833
USGS	2448000	7/27/1945			1070	30.29902629
USGS	2448000	7/28/1945			492	13.93188872
USGS	2448000	7/29/1945			262	7.419013914
USGS	2448000	7/30/1945			230	6.51287481
USGS	2448000	7/31/1945			238	6.739409586
USGS	2448000	8/1/1945			179	5.068715613
USGS	2448000	8/2/1945			133	3.766140651
USGS	2448000	8/3/1945			111	3.143170017
USGS	2448000	8/4/1945			96	2.718417312
USGS	2448000	8/5/1945			97	2.746734159
USGS	2448000	8/6/1945			89	2.520199383
USGS	2448000	8/7/1945			78	2.208714066
USGS	2448000	8/8/1945			73	2.067129831
USGS	2448000	8/9/1945			71	2.010496137
USGS	2448000	8/10/1945			73	2.067129831
USGS	2448000	8/11/1945			65	1.840595055
USGS	2448000	8/12/1945			62	1.755644514
USGS	2448000	8/13/1945			59	1.670693973
USGS	2448000	8/14/1945			50	1.41584235
USGS	2448000	8/15/1945			51	1.444159197
USGS	2448000	8/16/1945			52	1.472476044
USGS	2448000	8/17/1945			54	1.529109738
USGS	2448000	8/18/1945			52	1.472476044
USGS	2448000	8/19/1945			52	1.472476044
USGS	2448000	8/20/1945			50	1.41584235
USGS	2448000	8/21/1945			55	1.557426585
USGS	2448000	8/22/1945			56	1.585743432
USGS	2448000	8/23/1945			54	1.529109738
USGS	2448000	8/24/1945			52	1.472476044
USGS	2448000	8/25/1945			55	1.557426585
USGS	2448000	8/26/1945			57	1.614060279
USGS	2448000	8/27/1945			70	1.98217929
USGS	2448000	8/28/1945			65	1.840595055
USGS	2448000	8/29/1945			55	1.557426585
USGS	2448000	8/30/1945			52	1.472476044
USGS	2448000	8/31/1945			49	1.387525503
USGS	2448000	9/1/1945			48	1.359208656
USGS	2448000	9/2/1945			45	1.274258115
USGS	2448000	9/3/1945			44	1.245941268
USGS	2448000	9/4/1945			42	1.189307574
USGS	2448000	9/5/1945			41	1.160990727
USGS	2448000	9/6/1945			44	1.245941268
USGS	2448000	9/7/1945			46	1.302574962
USGS	2448000	9/8/1945			49	1.387525503
USGS	2448000	9/9/1945			52	1.472476044
USGS	2448000	9/10/1945			52	1.472476044
USGS	2448000	9/11/1945			49	1.387525503
USGS	2448000	9/12/1945			54	1.529109738
USGS	2448000	9/13/1945			67	1.897228749
USGS	2448000	9/14/1945			63	1.783961361
USGS	2448000	9/15/1945			67	1.897228749
USGS	2448000	9/16/1945			59	1.670693973
USGS	2448000	9/17/1945			53	1.500792891
USGS	2448000	9/18/1945			51	1.444159197
USGS	2448000	9/19/1945			49	1.387525503
USGS	2448000	9/20/1945			49	1.387525503
USGS	2448000	9/21/1945			48	1.359208656
USGS	2448000	9/22/1945			48	1.359208656
USGS	2448000	9/23/1945			47	1.330891809
USGS	2448000	9/24/1945			46	1.302574962
USGS	2448000	9/25/1945			44	1.245941268
USGS	2448000	9/26/1945			45	1.274258115
USGS	2448000	9/27/1945			49	1.387525503
USGS	2448000	9/28/1945			50	1.41584235
USGS	2448000	9/29/1945			48	1.359208656
USGS	2448000	9/30/1945			49	1.387525503
USGS	2448000	10/1/1945			49	1.387525503
USGS	2448000	10/2/1945			54	1.529109738
USGS	2448000	10/3/1945			54	1.529109738
USGS	2448000	10/4/1945			55	1.557426585
USGS	2448000	10/5/1945			54	1.529109738
USGS	2448000	10/6/1945			66	1.868911902
USGS	2448000	10/7/1945			101	2.860001547
USGS	2448000	10/8/1945			138	3.907724886
USGS	2448000	10/9/1945			93	2.633466771
USGS	2448000	10/10/1945			76	2.152080372
USGS	2448000	10/11/1945			74	2.095446678
USGS	2448000	10/12/1945			71	2.010496137
USGS	2448000	10/13/1945			63	1.783961361
USGS	2448000	10/14/1945			57	1.614060279
USGS	2448000	10/15/1945			54	1.529109738
USGS	2448000	10/16/1945			52	1.472476044
USGS	2448000	10/17/1945			51	1.444159197
USGS	2448000	10/18/1945			50	1.41584235
USGS	2448000	10/19/1945			50	1.41584235
USGS	2448000	10/20/1945			50	1.41584235
USGS	2448000	10/21/1945			49	1.387525503
USGS	2448000	10/22/1945			60	1.69901082
USGS	2448000	10/23/1945			70	1.98217929
USGS	2448000	10/24/1945			149	4.219210203
USGS	2448000	10/25/1945			107	3.029902629
USGS	2448000	10/26/1945			80	2.26534776
USGS	2448000	10/27/1945			77	2.180397219
USGS	2448000	10/28/1945			79	2.237030913
USGS	2448000	10/29/1945			70	1.98217929
USGS	2448000	10/30/1945			62	1.755644514
USGS	2448000	10/31/1945			58	1.642377126
USGS	2448000	11/1/1945			56	1.585743432
USGS	2448000	11/2/1945			55	1.557426585
USGS	2448000	11/3/1945			55	1.557426585
USGS	2448000	11/4/1945			55	1.557426585
USGS	2448000	11/5/1945			55	1.557426585
USGS	2448000	11/6/1945			55	1.557426585
USGS	2448000	11/7/1945			55	1.557426585
USGS	2448000	11/8/1945			53	1.500792891
USGS	2448000	11/9/1945			52	1.472476044
USGS	2448000	11/10/1945			52	1.472476044
USGS	2448000	11/11/1945			52	1.472476044
USGS	2448000	11/12/1945			54	1.529109738
USGS	2448000	11/13/1945			55	1.557426585
USGS	2448000	11/14/1945			59	1.670693973
USGS	2448000	11/15/1945			60	1.69901082
USGS	2448000	11/16/1945			68	1.925545596
USGS	2448000	11/17/1945			75	2.123763525
USGS	2448000	11/18/1945			76	2.152080372
USGS	2448000	11/19/1945			83	2.350298301
USGS	2448000	11/20/1945			93	2.633466771
USGS	2448000	11/21/1945			135	3.822774345
USGS	2448000	11/22/1945			143	4.049309121
USGS	2448000	11/23/1945			184	5.210299848
USGS	2448000	11/24/1945			160	4.53069552
USGS	2448000	11/25/1945			123	3.482972181
USGS	2448000	11/26/1945			117	3.313071099
USGS	2448000	11/27/1945			109	3.086536323
USGS	2448000	11/28/1945			110	3.11485317
USGS	2448000	11/29/1945			108	3.058219476
USGS	2448000	11/30/1945			94	2.661783618
USGS	2448000	12/1/1945			90	2.54851623
USGS	2448000	12/2/1945			89	2.520199383
USGS	2448000	12/3/1945			91	2.576833077
USGS	2448000	12/4/1945			161	4.559012367
USGS	2448000	12/5/1945			270	7.64554869
USGS	2448000	12/6/1945			354	10.02416384
USGS	2448000	12/7/1945			321	9.089707887
USGS	2448000	12/8/1945			251	7.107528597
USGS	2448000	12/9/1945			201	5.691686247
USGS	2448000	12/10/1945			181	5.125349307
USGS	2448000	12/11/1945			175	4.955448225
USGS	2448000	12/12/1945			206	5.833270482
USGS	2448000	12/13/1945			224	6.342973728
USGS	2448000	12/14/1945			261	7.390697067
USGS	2448000	12/15/1945			270	7.64554869
USGS	2448000	12/16/1945			238	6.739409586
USGS	2448000	12/17/1945			194	5.493468318
USGS	2448000	12/18/1945			211	5.974854717
USGS	2448000	12/19/1945			332	9.401193204
USGS	2448000	12/20/1945			354	10.02416384
USGS	2448000	12/21/1945			310	8.77822257
USGS	2448000	12/22/1945			237	6.711092739
USGS	2448000	12/23/1945			198	5.606735706
USGS	2448000	12/24/1945			173	4.898814531
USGS	2448000	12/25/1945			292	8.268519324
USGS	2448000	12/26/1945			270	7.64554869
USGS	2448000	12/27/1945			300	8.4950541
USGS	2448000	12/28/1945			376	10.64713447
USGS	2448000	12/29/1945			365	10.33564916
USGS	2448000	12/30/1945			526	14.89466152
USGS	2448000	12/31/1945			1490	42.19210203
USGS	2448000	1/1/1946			1070	30.29902629
USGS	2448000	1/2/1946			711	20.13327822
USGS	2448000	1/3/1946			459	12.99743277
USGS	2448000	1/4/1946			343	9.712678521
USGS	2448000	1/5/1946			1100	31.1485317
USGS	2448000	1/6/1946			2590	73.34063373
USGS	2448000	1/7/1946			3310	93.72876357
USGS	2448000	1/8/1946			3880	109.8693664
USGS	2448000	1/9/1946			4400	124.5941268
USGS	2448000	1/10/1946			4910	139.0357188
USGS	2448000	1/11/1946			5240	148.3802783
USGS	2448000	1/12/1946			5300	150.0792891
USGS	2448000	1/13/1946			5370	152.0614684
USGS	2448000	1/14/1946			5080	143.8495828
USGS	2448000	1/15/1946			4990	141.3010665
USGS	2448000	1/16/1946			5440	154.0436477
USGS	2448000	1/17/1946			5700	161.4060279
USGS	2448000	1/18/1946			5240	148.3802783
USGS	2448000	1/19/1946			4580	129.6911593
USGS	2448000	1/20/1946			4170	118.081252
USGS	2448000	1/21/1946			3960	112.1347141
USGS	2448000	1/22/1946			3650	103.3564916
USGS	2448000	1/23/1946			3100	87.7822257
USGS	2448000	1/24/1946			2350	66.54459045
USGS	2448000	1/25/1946			1750	49.55448225
USGS	2448000	1/26/1946			1200	33.9802164
USGS	2448000	1/27/1946			711	20.13327822
USGS	2448000	1/28/1946			520	14.72476044
USGS	2448000	1/29/1946			459	12.99743277
USGS	2448000	1/30/1946			1800	50.9703246
USGS	2448000	1/31/1946			3290	93.16242663
USGS	2448000	2/1/1946			3370	95.42777439
USGS	2448000	2/2/1946			2990	84.66737253
USGS	2448000	2/3/1946			2560	72.49112832
USGS	2448000	2/4/1946			2460	69.65944362
USGS	2448000	2/5/1946			2530	71.64162291
USGS	2448000	2/6/1946			3760	106.4713447
USGS	2448000	2/7/1946			4490	127.142643
USGS	2448000	2/8/1946			4520	127.9921484
USGS	2448000	2/9/1946			5270	149.2297837
USGS	2448000	2/10/1946			14800	419.0893356
USGS	2448000	2/11/1946			22600	639.9607422
USGS	2448000	2/12/1946			17600	498.3765072
USGS	2448000	2/13/1946			12700	359.6239569
USGS	2448000	2/14/1946			10600	300.1585782
USGS	2448000	2/15/1946			8500	240.6931995
USGS	2448000	2/16/1946			6560	185.7585163
USGS	2448000	2/17/1946			5300	150.0792891
USGS	2448000	2/18/1946			4560	129.1248223
USGS	2448000	2/19/1946			4550	128.8416539
USGS	2448000	2/20/1946			4430	125.4436322
USGS	2448000	2/21/1946			4220	119.4970943
USGS	2448000	2/22/1946			3590	101.6574807
USGS	2448000	2/23/1946			2660	75.32281302
USGS	2448000	2/24/1946			2040	57.76636788
USGS	2448000	2/25/1946			1420	40.20992274
USGS	2448000	2/26/1946			995	28.17526277
USGS	2448000	2/27/1946			1860	52.66933542
USGS	2448000	2/28/1946			2460	69.65944362
USGS	2448000	3/1/1946			2020	57.20003094
USGS	2448000	3/2/1946			1390	39.36041733
USGS	2448000	3/3/1946			1020	28.88318394
USGS	2448000	3/4/1946			737	20.86951624
USGS	2448000	3/5/1946			583	16.5087218
USGS	2448000	3/6/1946			545	15.43268162
USGS	2448000	3/7/1946			2170	61.44755799
USGS	2448000	3/8/1946			2460	69.65944362
USGS	2448000	3/9/1946			1850	52.38616695
USGS	2448000	3/10/1946			1440	40.77625968
USGS	2448000	3/11/1946			1220	34.54655334
USGS	2448000	3/12/1946			867	24.55070635
USGS	2448000	3/13/1946			608	17.21664298
USGS	2448000	3/14/1946			583	16.5087218
USGS	2448000	3/15/1946			789	22.34199228
USGS	2448000	3/16/1946			4170	118.081252
USGS	2448000	3/17/1946			4710	133.3723494
USGS	2448000	3/18/1946			4870	137.9030449
USGS	2448000	3/19/1946			4370	123.7446214
USGS	2448000	3/20/1946			3850	109.019861
USGS	2448000	3/21/1946			3590	101.6574807
USGS	2448000	3/22/1946			3400	96.2772798
USGS	2448000	3/23/1946			2620	74.19013914
USGS	2448000	3/24/1946			1070	30.29902629
USGS	2448000	3/25/1946			608	17.21664298
USGS	2448000	3/26/1946			1320	37.37823804
USGS	2448000	3/27/1946			2790	79.00400313
USGS	2448000	3/28/1946			3380	95.71094286
USGS	2448000	3/29/1946			3910	110.7188718
USGS	2448000	3/30/1946			3590	101.6574807
USGS	2448000	3/31/1946			3510	99.39213297
USGS	2448000	4/1/1946			3480	98.54262756
USGS	2448000	4/2/1946			3310	93.72876357
USGS	2448000	4/3/1946			2870	81.26935089
USGS	2448000	4/4/1946			1620	45.87329214
USGS	2448000	4/5/1946			685	19.3970402
USGS	2448000	4/6/1946			508	14.38495828
USGS	2448000	4/7/1946			435	12.31782845
USGS	2448000	4/8/1946			388	10.98693664
USGS	2448000	4/9/1946			343	9.712678521
USGS	2448000	4/10/1946			321	9.089707887
USGS	2448000	4/11/1946			608	17.21664298
USGS	2448000	4/12/1946			919	26.02318239
USGS	2448000	4/13/1946			545	15.43268162
USGS	2448000	4/14/1946			376	10.64713447
USGS	2448000	4/15/1946			354	10.02416384
USGS	2448000	4/16/1946			310	8.77822257
USGS	2448000	4/17/1946			280	7.92871716
USGS	2448000	4/18/1946			251	7.107528597
USGS	2448000	4/19/1946			228	6.456241116
USGS	2448000	4/20/1946			211	5.974854717
USGS	2448000	4/21/1946			199	5.635052553
USGS	2448000	4/22/1946			186	5.266933542
USGS	2448000	4/23/1946			175	4.955448225
USGS	2448000	4/24/1946			168	4.757230296
USGS	2448000	4/25/1946			706	19.99169398
USGS	2448000	4/26/1946			1420	40.20992274
USGS	2448000	4/27/1946			685	19.3970402
USGS	2448000	4/28/1946			495	14.01683927
USGS	2448000	4/29/1946			423	11.97802628
USGS	2448000	4/30/1946			332	9.401193204
USGS	2448000	5/1/1946			376	10.64713447
USGS	2448000	5/2/1946			620	17.55644514
USGS	2448000	5/3/1946			685	19.3970402
USGS	2448000	5/4/1946			685	19.3970402
USGS	2448000	5/5/1946			583	16.5087218
USGS	2448000	5/6/1946			459	12.99743277
USGS	2448000	5/7/1946			354	10.02416384
USGS	2448000	5/8/1946			365	10.33564916
USGS	2448000	5/9/1946			310	8.77822257
USGS	2448000	5/10/1946			300	8.4950541
USGS	2448000	5/11/1946			956	27.07090573
USGS	2448000	5/12/1946			2170	61.44755799
USGS	2448000	5/13/1946			1970	55.78418859
USGS	2448000	5/14/1946			1390	39.36041733
USGS	2448000	5/15/1946			1320	37.37823804
USGS	2448000	5/16/1946			1320	37.37823804
USGS	2448000	5/17/1946			945	26.75942042
USGS	2448000	5/18/1946			841	23.81446833
USGS	2448000	5/19/1946			1070	30.29902629
USGS	2448000	5/20/1946			2120	60.03171564
USGS	2448000	5/21/1946			2430	68.80993821
USGS	2448000	5/22/1946			2200	62.2970634
USGS	2448000	5/23/1946			1900	53.8020093
USGS	2448000	5/24/1946			1730	48.98814531
USGS	2448000	5/25/1946			1370	38.79408039
USGS	2448000	5/26/1946			815	23.07823031
USGS	2448000	5/27/1946			570	16.14060279
USGS	2448000	5/28/1946			459	12.99743277
USGS	2448000	5/29/1946			411	11.63822412
USGS	2448000	5/30/1946			332	9.401193204
USGS	2448000	5/31/1946			524	14.83802783
USGS	2448000	6/1/1946			3480	98.54262756
USGS	2448000	6/2/1946			4050	114.6832304
USGS	2448000	6/3/1946			3150	89.19806805
USGS	2448000	6/4/1946			2000	56.633694
USGS	2448000	6/5/1946			1270	35.96239569
USGS	2448000	6/6/1946			893	25.28694437
USGS	2448000	6/7/1946			508	14.38495828
USGS	2448000	6/8/1946			365	10.33564916
USGS	2448000	6/9/1946			300	8.4950541
USGS	2448000	6/10/1946			261	7.390697067
USGS	2448000	6/11/1946			261	7.390697067
USGS	2448000	6/12/1946			270	7.64554869
USGS	2448000	6/13/1946			240	6.79604328
USGS	2448000	6/14/1946			192	5.436834624
USGS	2448000	6/15/1946			167	4.728913449
USGS	2448000	6/16/1946			151	4.275843897
USGS	2448000	6/17/1946			143	4.049309121
USGS	2448000	6/18/1946			125	3.539605875
USGS	2448000	6/19/1946			119	3.369704793
USGS	2448000	6/20/1946			112	3.171486864
USGS	2448000	6/21/1946			108	3.058219476
USGS	2448000	6/22/1946			130	3.68119011
USGS	2448000	6/23/1946			120	3.39802164
USGS	2448000	6/24/1946			124	3.511289028
USGS	2448000	6/25/1946			150	4.24752705
USGS	2448000	6/26/1946			201	5.691686247
USGS	2448000	6/27/1946			217	6.144755799
USGS	2448000	6/28/1946			210	5.94653787
USGS	2448000	6/29/1946			251	7.107528597
USGS	2448000	6/30/1946			300	8.4950541
USGS	2448000	7/1/1946			261	7.390697067
USGS	2448000	7/2/1946			251	7.107528597
USGS	2448000	7/3/1946			468	13.2522844
USGS	2448000	7/4/1946			1940	54.93468318
USGS	2448000	7/5/1946			2380	67.39409586
USGS	2448000	7/6/1946			2220	62.86340034
USGS	2448000	7/7/1946			2270	64.27924269
USGS	2448000	7/8/1946			2380	67.39409586
USGS	2448000	7/9/1946			2510	71.07528597
USGS	2448000	7/10/1946			1800	50.9703246
USGS	2448000	7/11/1946			1240	35.11289028
USGS	2448000	7/12/1946			2710	76.73865537
USGS	2448000	7/13/1946			2460	69.65944362
