tempC,DO_dusk,elevation,Vol6.5,Vol6,Vol5.5,Vol5,Vol4.5,Vol4,Vol3.5,Vol3
18,8,64.4,0,0,0,0,0,0,0,0
19,8,64.4,0,0,0,0,0,0,0,0
20,8,64.4,0,0,0,0,0,0,0,0
21,8,64.4,0,0,0,0,0,0,0,0
22,8,64.4,0,0,0,0,0,0,0,0
23,8,64.4,0,0,0,0,0,0,0,0
24,8,64.4,0,0,0,0,0,0,0,0
25,8,64.4,0,0,0,0,0,0,0,0
26,8,64.4,0,0,0,0,0,0,0,0
27,8,64.4,0,0,0,0,0,0,0,0
28,8,64.4,0,0,0,0,0,0,0,0
29,8,64.4,0,0,0,0,0,0,0,0
30,8,64.4,0,0,0,0,0,0,0,0
5,9,64.4,0,0,0,0,0,0,0,0
6,9,64.4,0,0,0,0,0,0,0,0
7,9,64.4,0,0,0,0,0,0,0,0
8,9,64.4,0,0,0,0,0,0,0,0
9,9,64.4,0,0,0,0,0,0,0,0
10,9,64.4,0,0,0,0,0,0,0,0
11,9,64.4,0,0,0,0,0,0,0,0
12,9,64.4,0,0,0,0,0,0,0,0
13,9,64.4,0,0,0,0,0,0,0,0
14,9,64.4,0,0,0,0,0,0,0,0
15,9,64.4,0,0,0,0,0,0,0,0
16,9,64.4,0,0,0,0,0,0,0,0
17,9,64.4,0,0,0,0,0,0,0,0
18,9,64.4,0,0,0,0,0,0,0,0
19,9,64.4,0,0,0,0,0,0,0,0
20,9,64.4,0,0,0,0,0,0,0,0
21,9,64.4,0,0,0,0,0,0,0,0
22,9,64.4,0,0,0,0,0,0,0,0
23,9,64.4,0,0,0,0,0,0,0,0
24,9,64.4,0,0,0,0,0,0,0,0
25,9,64.4,0,0,0,0,0,0,0,0
26,9,64.4,0,0,0,0,0,0,0,0
27,9,64.4,0,0,0,0,0,0,0,0
28,9,64.4,0,0,0,0,0,0,0,0
29,9,64.4,0,0,0,0,0,0,0,0
30,9,64.4,0,0,0,0,0,0,0,0
5,10,64.4,0,0,0,0,0,0,0,0
6,10,64.4,0,0,0,0,0,0,0,0
7,10,64.4,0,0,0,0,0,0,0,0
8,10,64.4,0,0,0,0,0,0,0,0
9,10,64.4,0,0,0,0,0,0,0,0
10,10,64.4,0,0,0,0,0,0,0,0
11,10,64.4,0,0,0,0,0,0,0,0
12,10,64.4,0,0,0,0,0,0,0,0
13,10,64.4,0,0,0,0,0,0,0,0
14,10,64.4,0,0,0,0,0,0,0,0
15,10,64.4,0,0,0,0,0,0,0,0
16,10,64.4,0,0,0,0,0,0,0,0
17,10,64.4,0,0,0,0,0,0,0,0
18,10,64.4,0,0,0,0,0,0,0,0
19,10,64.4,0,0,0,0,0,0,0,0
20,10,64.4,0,0,0,0,0,0,0,0
21,10,64.4,0,0,0,0,0,0,0,0
22,10,64.4,0,0,0,0,0,0,0,0
23,10,64.4,0,0,0,0,0,0,0,0
24,10,64.4,0,0,0,0,0,0,0,0
25,10,64.4,0,0,0,0,0,0,0,0
26,10,64.4,0,0,0,0,0,0,0,0
27,10,64.4,0,0,0,0,0,0,0,0
28,10,64.4,0,0,0,0,0,0,0,0
29,10,64.4,0,0,0,0,0,0,0,0
30,10,64.4,0,0,0,0,0,0,0,0
5,5,64.6,0,0,0,0,0,0,0,0
6,5,64.6,0,0,0,0,0,0,0,0
7,5,64.6,0,0,0,0,0,0,0,0
8,5,64.6,0,0,0,0,0,0,0,0
9,5,64.6,0,0,0,0,0,0,0,0
10,5,64.6,0,0,0,0,0,0,0,0
11,5,64.6,0,0,0,0,0,0,0,0
12,5,64.6,0,0,0,0,0,0,0,0
13,5,64.6,0,0,0,0,0,0,0,0
14,5,64.6,0,0,0,0,0,0,0,0
15,5,64.6,0,0,0,0,0,0,0,0
16,5,64.6,0,0,0,0,0,0,0,0
17,5,64.6,0,0,0,0,0,0,0,0
18,5,64.6,0,0,0,0,0,0,0,0
19,5,64.6,0,0,0,0,0,0,0,0
20,5,64.6,0,0,0,0,0,0,0,0
21,5,64.6,0,0,0,0,0,0,0,0
22,5,64.6,0,0,0,0,0,0,0,0
23,5,64.6,0,0,0,0,0,0,0,0
24,5,64.6,0,0,0,0,0,0,0,0
25,5,64.6,0,0,0,0,0,0,0,0
26,5,64.6,0,0,0,0,0,0,0,0
27,5,64.6,0,0,0,0,0,0,0,0
28,5,64.6,0,0,0,0,0,0,0,0
29,5,64.6,0,0,0,0,0,0,0,0
30,5,64.6,0,0,0,0,0,0,0,0
5,6,64.6,0,0,0,0,0,0,0,0
6,6,64.6,0,0,0,0,0,0,0,0
7,6,64.6,0,0,0,0,0,0,0,0
8,6,64.6,0,0,0,0,0,0,0,0
9,6,64.6,0,0,0,0,0,0,0,0
10,6,64.6,0,0,0,0,0,0,0,0
11,6,64.6,0,0,0,0,0,0,0,0
12,6,64.6,0,0,0,0,0,0,0,0
13,6,64.6,0,0,0,0,0,0,0,0
14,6,64.6,0,0,0,0,0,0,0,0
15,6,64.6,0,0,0,0,0,0,0,0
16,6,64.6,0,0,0,0,0,0,0,0
17,6,64.6,0,0,0,0,0,0,0,0
18,6,64.6,0,0,0,0,0,0,0,0
19,6,64.6,0,0,0,0,0,0,0,0
20,6,64.6,0,0,0,0,0,0,0,0
21,6,64.6,0,0,0,0,0,0,0,0
22,6,64.6,0,0,0,0,0,0,0,0
23,6,64.6,0,0,0,0,0,0,0,0
24,6,64.6,0,0,0,0,0,0,0,0
25,6,64.6,0,0,0,0,0,0,0,0
26,6,64.6,0,0,0,0,0,0,0,0
27,6,64.6,0,0,0,0,0,0,0,0
28,6,64.6,0,0,0,0,0,0,0,0
29,6,64.6,0,0,0,0,0,0,0,0
30,6,64.6,0,0,0,0,0,0,0,0
5,7,64.6,0,0,0,0,0,0,0,0
6,7,64.6,0,0,0,0,0,0,0,0
7,7,64.6,0,0,0,0,0,0,0,0
8,7,64.6,0,0,0,0,0,0,0,0
9,7,64.6,0,0,0,0,0,0,0,0
10,7,64.6,0,0,0,0,0,0,0,0
11,7,64.6,0,0,0,0,0,0,0,0
12,7,64.6,0,0,0,0,0,0,0,0
13,7,64.6,0,0,0,0,0,0,0,0
14,7,64.6,0,0,0,0,0,0,0,0
15,7,64.6,0,0,0,0,0,0,0,0
16,7,64.6,0,0,0,0,0,0,0,0
17,7,64.6,0,0,0,0,0,0,0,0
18,7,64.6,0,0,0,0,0,0,0,0
19,7,64.6,0,0,0,0,0,0,0,0
20,7,64.6,0,0,0,0,0,0,0,0
21,7,64.6,0,0,0,0,0,0,0,0
22,7,64.6,0,0,0,0,0,0,0,0
23,7,64.6,0,0,0,0,0,0,0,0
24,7,64.6,0,0,0,0,0,0,0,0
25,7,64.6,0,0,0,0,0,0,0,0
26,7,64.6,0,0,0,0,0,0,0,0
27,7,64.6,0,0,0,0,0,0,0,0
28,7,64.6,0,0,0,0,0,0,0,0
29,7,64.6,0,0,0,0,0,0,0,0
30,7,64.6,0,0,0,0,0,0,0,0
5,8,64.6,0,0,0,0,0,0,0,0
6,8,64.6,0,0,0,0,0,0,0,0
7,8,64.6,0,0,0,0,0,0,0,0
8,8,64.6,0,0,0,0,0,0,0,0
9,8,64.6,0,0,0,0,0,0,0,0
10,8,64.6,0,0,0,0,0,0,0,0
11,8,64.6,0,0,0,0,0,0,0,0
12,8,64.6,0,0,0,0,0,0,0,0
13,8,64.6,0,0,0,0,0,0,0,0
14,8,64.6,0,0,0,0,0,0,0,0
15,8,64.6,0,0,0,0,0,0,0,0
16,8,64.6,0,0,0,0,0,0,0,0
17,8,64.6,0,0,0,0,0,0,0,0
18,8,64.6,0,0,0,0,0,0,0,0
19,8,64.6,0,0,0,0,0,0,0,0
20,8,64.6,0,0,0,0,0,0,0,0
21,8,64.6,0,0,0,0,0,0,0,0
22,8,64.6,0,0,0,0,0,0,0,0
23,8,64.6,0,0,0,0,0,0,0,0
24,8,64.6,0,0,0,0,0,0,0,0
25,8,64.6,0,0,0,0,0,0,0,0
26,8,64.6,0,0,0,0,0,0,0,0
27,8,64.6,0,0,0,0,0,0,0,0
28,8,64.6,0,0,0,0,0,0,0,0
29,8,64.6,0,0,0,0,0,0,0,0
30,8,64.6,0,0,0,0,0,0,0,0
5,9,64.6,0,0,0,0,0,0,0,0
6,9,64.6,0,0,0,0,0,0,0,0
7,9,64.6,0,0,0,0,0,0,0,0
8,9,64.6,0,0,0,0,0,0,0,0
9,9,64.6,0,0,0,0,0,0,0,0
10,9,64.6,0,0,0,0,0,0,0,0
11,9,64.6,0,0,0,0,0,0,0,0
12,9,64.6,0,0,0,0,0,0,0,0
13,9,64.6,0,0,0,0,0,0,0,0
14,9,64.6,0,0,0,0,0,0,0,0
15,9,64.6,0,0,0,0,0,0,0,0
16,9,64.6,0,0,0,0,0,0,0,0
17,9,64.6,0,0,0,0,0,0,0,0
18,9,64.6,0,0,0,0,0,0,0,0
19,9,64.6,0,0,0,0,0,0,0,0
20,9,64.6,0,0,0,0,0,0,0,0
21,9,64.6,0,0,0,0,0,0,0,0
22,9,64.6,0,0,0,0,0,0,0,0
23,9,64.6,0,0,0,0,0,0,0,0
24,9,64.6,0,0,0,0,0,0,0,0
25,9,64.6,0,0,0,0,0,0,0,0
26,9,64.6,0,0,0,0,0,0,0,0
27,9,64.6,0,0,0,0,0,0,0,0
28,9,64.6,0,0,0,0,0,0,0,0
29,9,64.6,0,0,0,0,0,0,0,0
30,9,64.6,0,0,0,0,0,0,0,0
5,10,64.6,0,0,0,0,0,0,0,0
6,10,64.6,0,0,0,0,0,0,0,0
7,10,64.6,0,0,0,0,0,0,0,0
8,10,64.6,0,0,0,0,0,0,0,0
9,10,64.6,0,0,0,0,0,0,0,0
10,10,64.6,0,0,0,0,0,0,0,0
11,10,64.6,0,0,0,0,0,0,0,0
12,10,64.6,0,0,0,0,0,0,0,0
13,10,64.6,0,0,0,0,0,0,0,0
14,10,64.6,0,0,0,0,0,0,0,0
15,10,64.6,0,0,0,0,0,0,0,0
16,10,64.6,0,0,0,0,0,0,0,0
17,10,64.6,0,0,0,0,0,0,0,0
18,10,64.6,0,0,0,0,0,0,0,0
19,10,64.6,0,0,0,0,0,0,0,0
20,10,64.6,0,0,0,0,0,0,0,0
21,10,64.6,0,0,0,0,0,0,0,0
22,10,64.6,0,0,0,0,0,0,0,0
23,10,64.6,0,0,0,0,0,0,0,0
24,10,64.6,0,0,0,0,0,0,0,0
25,10,64.6,0,0,0,0,0,0,0,0
26,10,64.6,0,0,0,0,0,0,0,0
27,10,64.6,0,0,0,0,0,0,0,0
28,10,64.6,0,0,0,0,0,0,0,0
29,10,64.6,0,0,0,0,0,0,0,0
30,10,64.6,0,0,0,0,0,0,0,0
5,5,64.8,0,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
6,5,64.8,0,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
7,5,64.8,0,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
8,5,64.8,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
9,5,64.8,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
10,5,64.8,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
11,5,64.8,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
12,5,64.8,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
13,5,64.8,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
14,5,64.8,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
15,5,64.8,0,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
16,5,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
17,5,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
18,5,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
19,5,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
20,5,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
21,5,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
22,5,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
23,5,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
24,5,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
25,5,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
26,5,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
27,5,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
28,5,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
29,5,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
30,5,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
5,6,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
6,6,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
7,6,64.8,0,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
8,6,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
9,6,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
10,6,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
11,6,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
12,6,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
13,6,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
14,6,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
15,6,64.8,0,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
16,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
17,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
18,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
19,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
20,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
21,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
22,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
23,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
24,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
25,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
26,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
27,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
28,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
29,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
30,6,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
5,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
6,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
7,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
8,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
9,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
10,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
11,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
12,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
13,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
14,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
15,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
16,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
17,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
18,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
19,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
20,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
21,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
22,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
23,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
24,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
25,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
26,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
27,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
28,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
29,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
30,7,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
5,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
6,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
7,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
8,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
9,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
10,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
11,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
12,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
13,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
14,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
15,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
16,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
17,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
18,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
19,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
20,8,64.8,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184,0.360000000000184
