tempC,DO_dusk,elevation,Vol6.5,Vol6,Vol5.5,Vol5,Vol4.5,Vol4,Vol3.5,Vol3
19,9,66.66,,,,,,,,
20,9,66.66,,,,,,,,
21,9,66.66,,,,,,,,
22,9,66.66,,,,,,,,
23,9,66.66,,,,,,,,
24,9,66.66,,,,,,,,
25,9,66.66,,,,,,,,
26,9,66.66,,,,,,,,
27,9,66.66,,,,,,,,
28,9,66.66,,,,,,,,
29,9,66.66,,,,,,,,
30,9,66.66,,,,,,,,
5,10,66.66,,,,,,,,
6,10,66.66,,,,,,,,
7,10,66.66,,,,,,,,
8,10,66.66,,,,,,,,
9,10,66.66,,,,,,,,
10,10,66.66,,,,,,,,
11,10,66.66,,,,,,,,
12,10,66.66,,,,,,,,
13,10,66.66,,,,,,,,
14,10,66.66,,,,,,,,
15,10,66.66,,,,,,,,
16,10,66.66,,,,,,,,
17,10,66.66,,,,,,,,
18,10,66.66,,,,,,,,
19,10,66.66,,,,,,,,
20,10,66.66,,,,,,,,
21,10,66.66,,,,,,,,
22,10,66.66,,,,,,,,
23,10,66.66,,,,,,,,
24,10,66.66,,,,,,,,
25,10,66.66,,,,,,,,
26,10,66.66,,,,,,,,
27,10,66.66,,,,,,,,
28,10,66.66,,,,,,,,
29,10,66.66,,,,,,,,
30,10,66.66,,,,,,,,
5,5,66.87,,,,,,,,
6,5,66.87,,,,,,,,
7,5,66.87,,,,,,,,
8,5,66.87,,,,,,,,
9,5,66.87,,,,,,,,
10,5,66.87,,,,,,,,
11,5,66.87,,,,,,,,
12,5,66.87,,,,,,,,
13,5,66.87,,,,,,,,
14,5,66.87,,,,,,,,
15,5,66.87,,,,,,,,
16,5,66.87,,,,,,,,
17,5,66.87,,,,,,,,
18,5,66.87,,,,,,,,
19,5,66.87,,,,,,,,
20,5,66.87,,,,,,,,
21,5,66.87,,,,,,,,
22,5,66.87,,,,,,,,
23,5,66.87,,,,,,,,
24,5,66.87,,,,,,,,
25,5,66.87,,,,,,,,
26,5,66.87,,,,,,,,
27,5,66.87,,,,,,,,
28,5,66.87,,,,,,,,
29,5,66.87,,,,,,,,
30,5,66.87,,,,,,,,
5,6,66.87,,,,,,,,
6,6,66.87,,,,,,,,
7,6,66.87,,,,,,,,
8,6,66.87,,,,,,,,
9,6,66.87,,,,,,,,
10,6,66.87,,,,,,,,
11,6,66.87,,,,,,,,
12,6,66.87,,,,,,,,
13,6,66.87,,,,,,,,
14,6,66.87,,,,,,,,
15,6,66.87,,,,,,,,
16,6,66.87,,,,,,,,
17,6,66.87,,,,,,,,
18,6,66.87,,,,,,,,
19,6,66.87,,,,,,,,
20,6,66.87,,,,,,,,
21,6,66.87,,,,,,,,
22,6,66.87,,,,,,,,
23,6,66.87,,,,,,,,
24,6,66.87,,,,,,,,
25,6,66.87,,,,,,,,
26,6,66.87,,,,,,,,
27,6,66.87,,,,,,,,
28,6,66.87,,,,,,,,
29,6,66.87,,,,,,,,
30,6,66.87,,,,,,,,
5,7,66.87,,,,,,,,
6,7,66.87,,,,,,,,
7,7,66.87,,,,,,,,
8,7,66.87,,,,,,,,
9,7,66.87,,,,,,,,
10,7,66.87,,,,,,,,
11,7,66.87,,,,,,,,
12,7,66.87,,,,,,,,
13,7,66.87,,,,,,,,
14,7,66.87,,,,,,,,
15,7,66.87,,,,,,,,
16,7,66.87,,,,,,,,
17,7,66.87,,,,,,,,
18,7,66.87,,,,,,,,
19,7,66.87,,,,,,,,
20,7,66.87,,,,,,,,
21,7,66.87,,,,,,,,
22,7,66.87,,,,,,,,
23,7,66.87,,,,,,,,
24,7,66.87,,,,,,,,
25,7,66.87,,,,,,,,
26,7,66.87,,,,,,,,
27,7,66.87,,,,,,,,
28,7,66.87,,,,,,,,
29,7,66.87,,,,,,,,
30,7,66.87,,,,,,,,
5,8,66.87,,,,,,,,
6,8,66.87,,,,,,,,
7,8,66.87,,,,,,,,
8,8,66.87,,,,,,,,
9,8,66.87,,,,,,,,
10,8,66.87,,,,,,,,
11,8,66.87,,,,,,,,
12,8,66.87,,,,,,,,
13,8,66.87,,,,,,,,
14,8,66.87,,,,,,,,
15,8,66.87,,,,,,,,
16,8,66.87,,,,,,,,
17,8,66.87,,,,,,,,
18,8,66.87,,,,,,,,
19,8,66.87,,,,,,,,
20,8,66.87,,,,,,,,
21,8,66.87,,,,,,,,
22,8,66.87,,,,,,,,
23,8,66.87,,,,,,,,
24,8,66.87,,,,,,,,
25,8,66.87,,,,,,,,
26,8,66.87,,,,,,,,
27,8,66.87,,,,,,,,
28,8,66.87,,,,,,,,
29,8,66.87,,,,,,,,
30,8,66.87,,,,,,,,
5,9,66.87,,,,,,,,
6,9,66.87,,,,,,,,
7,9,66.87,,,,,,,,
8,9,66.87,,,,,,,,
9,9,66.87,,,,,,,,
10,9,66.87,,,,,,,,
11,9,66.87,,,,,,,,
12,9,66.87,,,,,,,,
13,9,66.87,,,,,,,,
14,9,66.87,,,,,,,,
15,9,66.87,,,,,,,,
16,9,66.87,,,,,,,,
17,9,66.87,,,,,,,,
18,9,66.87,,,,,,,,
19,9,66.87,,,,,,,,
20,9,66.87,,,,,,,,
21,9,66.87,,,,,,,,
22,9,66.87,,,,,,,,
23,9,66.87,,,,,,,,
24,9,66.87,,,,,,,,
25,9,66.87,,,,,,,,
26,9,66.87,,,,,,,,
27,9,66.87,,,,,,,,
28,9,66.87,,,,,,,,
29,9,66.87,,,,,,,,
30,9,66.87,,,,,,,,
5,10,66.87,,,,,,,,
6,10,66.87,,,,,,,,
7,10,66.87,,,,,,,,
8,10,66.87,,,,,,,,
9,10,66.87,,,,,,,,
10,10,66.87,,,,,,,,
11,10,66.87,,,,,,,,
12,10,66.87,,,,,,,,
13,10,66.87,,,,,,,,
14,10,66.87,,,,,,,,
15,10,66.87,,,,,,,,
16,10,66.87,,,,,,,,
17,10,66.87,,,,,,,,
18,10,66.87,,,,,,,,
19,10,66.87,,,,,,,,
20,10,66.87,,,,,,,,
21,10,66.87,,,,,,,,
22,10,66.87,,,,,,,,
23,10,66.87,,,,,,,,
24,10,66.87,,,,,,,,
25,10,66.87,,,,,,,,
26,10,66.87,,,,,,,,
27,10,66.87,,,,,,,,
28,10,66.87,,,,,,,,
29,10,66.87,,,,,,,,
30,10,66.87,,,,,,,,
5,5,67.08,,,,,,,,
6,5,67.08,,,,,,,,
7,5,67.08,,,,,,,,
8,5,67.08,,,,,,,,
9,5,67.08,,,,,,,,
10,5,67.08,,,,,,,,
11,5,67.08,,,,,,,,
12,5,67.08,,,,,,,,
13,5,67.08,,,,,,,,
14,5,67.08,,,,,,,,
15,5,67.08,,,,,,,,
16,5,67.08,,,,,,,,
17,5,67.08,,,,,,,,
18,5,67.08,,,,,,,,
19,5,67.08,,,,,,,,
20,5,67.08,,,,,,,,
21,5,67.08,,,,,,,,
22,5,67.08,,,,,,,,
23,5,67.08,,,,,,,,
24,5,67.08,,,,,,,,
25,5,67.08,,,,,,,,
26,5,67.08,,,,,,,,
27,5,67.08,,,,,,,,
28,5,67.08,,,,,,,,
29,5,67.08,,,,,,,,
30,5,67.08,,,,,,,,
5,6,67.08,,,,,,,,
6,6,67.08,,,,,,,,
7,6,67.08,,,,,,,,
8,6,67.08,,,,,,,,
9,6,67.08,,,,,,,,
10,6,67.08,,,,,,,,
11,6,67.08,,,,,,,,
12,6,67.08,,,,,,,,
13,6,67.08,,,,,,,,
14,6,67.08,,,,,,,,
15,6,67.08,,,,,,,,
16,6,67.08,,,,,,,,
17,6,67.08,,,,,,,,
18,6,67.08,,,,,,,,
19,6,67.08,,,,,,,,
20,6,67.08,,,,,,,,
21,6,67.08,,,,,,,,
22,6,67.08,,,,,,,,
23,6,67.08,,,,,,,,
24,6,67.08,,,,,,,,
25,6,67.08,,,,,,,,
26,6,67.08,,,,,,,,
27,6,67.08,,,,,,,,
28,6,67.08,,,,,,,,
29,6,67.08,,,,,,,,
30,6,67.08,,,,,,,,
5,7,67.08,,,,,,,,
6,7,67.08,,,,,,,,
7,7,67.08,,,,,,,,
8,7,67.08,,,,,,,,
9,7,67.08,,,,,,,,
10,7,67.08,,,,,,,,
11,7,67.08,,,,,,,,
12,7,67.08,,,,,,,,
13,7,67.08,,,,,,,,
14,7,67.08,,,,,,,,
15,7,67.08,,,,,,,,
16,7,67.08,,,,,,,,
17,7,67.08,,,,,,,,
18,7,67.08,,,,,,,,
19,7,67.08,,,,,,,,
20,7,67.08,,,,,,,,
21,7,67.08,,,,,,,,
22,7,67.08,,,,,,,,
23,7,67.08,,,,,,,,
24,7,67.08,,,,,,,,
25,7,67.08,,,,,,,,
26,7,67.08,,,,,,,,
27,7,67.08,,,,,,,,
28,7,67.08,,,,,,,,
29,7,67.08,,,,,,,,
30,7,67.08,,,,,,,,
5,8,67.08,,,,,,,,
6,8,67.08,,,,,,,,
7,8,67.08,,,,,,,,
8,8,67.08,,,,,,,,
9,8,67.08,,,,,,,,
10,8,67.08,,,,,,,,
11,8,67.08,,,,,,,,
12,8,67.08,,,,,,,,
13,8,67.08,,,,,,,,
14,8,67.08,,,,,,,,
15,8,67.08,,,,,,,,
16,8,67.08,,,,,,,,
17,8,67.08,,,,,,,,
18,8,67.08,,,,,,,,
19,8,67.08,,,,,,,,
20,8,67.08,,,,,,,,
21,8,67.08,,,,,,,,
22,8,67.08,,,,,,,,
23,8,67.08,,,,,,,,
24,8,67.08,,,,,,,,
25,8,67.08,,,,,,,,
26,8,67.08,,,,,,,,
27,8,67.08,,,,,,,,
28,8,67.08,,,,,,,,
29,8,67.08,,,,,,,,
30,8,67.08,,,,,,,,
5,9,67.08,,,,,,,,
6,9,67.08,,,,,,,,
7,9,67.08,,,,,,,,
8,9,67.08,,,,,,,,
9,9,67.08,,,,,,,,
10,9,67.08,,,,,,,,
11,9,67.08,,,,,,,,
12,9,67.08,,,,,,,,
13,9,67.08,,,,,,,,
14,9,67.08,,,,,,,,
15,9,67.08,,,,,,,,
16,9,67.08,,,,,,,,
17,9,67.08,,,,,,,,
18,9,67.08,,,,,,,,
19,9,67.08,,,,,,,,
20,9,67.08,,,,,,,,
21,9,67.08,,,,,,,,
22,9,67.08,,,,,,,,
23,9,67.08,,,,,,,,
24,9,67.08,,,,,,,,
25,9,67.08,,,,,,,,
26,9,67.08,,,,,,,,
27,9,67.08,,,,,,,,
28,9,67.08,,,,,,,,
29,9,67.08,,,,,,,,
30,9,67.08,,,,,,,,
5,10,67.08,,,,,,,,
6,10,67.08,,,,,,,,
7,10,67.08,,,,,,,,
8,10,67.08,,,,,,,,
9,10,67.08,,,,,,,,
10,10,67.08,,,,,,,,
11,10,67.08,,,,,,,,
12,10,67.08,,,,,,,,
13,10,67.08,,,,,,,,
14,10,67.08,,,,,,,,
15,10,67.08,,,,,,,,
16,10,67.08,,,,,,,,
17,10,67.08,,,,,,,,
18,10,67.08,,,,,,,,
19,10,67.08,,,,,,,,
20,10,67.08,,,,,,,,
21,10,67.08,,,,,,,,
22,10,67.08,,,,,,,,
23,10,67.08,,,,,,,,
24,10,67.08,,,,,,,,
25,10,67.08,,,,,,,,
26,10,67.08,,,,,,,,
27,10,67.08,,,,,,,,
28,10,67.08,,,,,,,,
29,10,67.08,,,,,,,,
30,10,67.08,,,,,,,,
5,5,67.29,,,,,,,,
6,5,67.29,,,,,,,,
7,5,67.29,,,,,,,,
8,5,67.29,,,,,,,,
9,5,67.29,,,,,,,,
10,5,67.29,,,,,,,,
11,5,67.29,,,,,,,,
12,5,67.29,,,,,,,,
13,5,67.29,,,,,,,,
14,5,67.29,,,,,,,,
15,5,67.29,,,,,,,,
16,5,67.29,,,,,,,,
17,5,67.29,,,,,,,,
18,5,67.29,,,,,,,,
19,5,67.29,,,,,,,,
20,5,67.29,,,,,,,,
21,5,67.29,,,,,,,,
22,5,67.29,,,,,,,,
23,5,67.29,,,,,,,,
24,5,67.29,,,,,,,,
25,5,67.29,,,,,,,,
26,5,67.29,,,,,,,,
27,5,67.29,,,,,,,,
28,5,67.29,,,,,,,,
29,5,67.29,,,,,,,,
30,5,67.29,,,,,,,,
5,6,67.29,,,,,,,,
6,6,67.29,,,,,,,,
7,6,67.29,,,,,,,,
8,6,67.29,,,,,,,,
9,6,67.29,,,,,,,,
10,6,67.29,,,,,,,,
11,6,67.29,,,,,,,,
12,6,67.29,,,,,,,,
13,6,67.29,,,,,,,,
14,6,67.29,,,,,,,,
15,6,67.29,,,,,,,,
16,6,67.29,,,,,,,,
17,6,67.29,,,,,,,,
18,6,67.29,,,,,,,,
19,6,67.29,,,,,,,,
20,6,67.29,,,,,,,,
21,6,67.29,,,,,,,,
22,6,67.29,,,,,,,,
23,6,67.29,,,,,,,,
24,6,67.29,,,,,,,,
25,6,67.29,,,,,,,,
26,6,67.29,,,,,,,,
27,6,67.29,,,,,,,,
28,6,67.29,,,,,,,,
29,6,67.29,,,,,,,,
30,6,67.29,,,,,,,,
5,7,67.29,,,,,,,,
6,7,67.29,,,,,,,,
7,7,67.29,,,,,,,,
8,7,67.29,,,,,,,,
9,7,67.29,,,,,,,,
10,7,67.29,,,,,,,,
11,7,67.29,,,,,,,,
12,7,67.29,,,,,,,,
13,7,67.29,,,,,,,,
14,7,67.29,,,,,,,,
15,7,67.29,,,,,,,,
16,7,67.29,,,,,,,,
17,7,67.29,,,,,,,,
18,7,67.29,,,,,,,,
19,7,67.29,,,,,,,,
20,7,67.29,,,,,,,,
21,7,67.29,,,,,,,,
22,7,67.29,,,,,,,,
23,7,67.29,,,,,,,,
24,7,67.29,,,,,,,,
25,7,67.29,,,,,,,,
26,7,67.29,,,,,,,,
27,7,67.29,,,,,,,,
28,7,67.29,,,,,,,,
29,7,67.29,,,,,,,,
30,7,67.29,,,,,,,,
5,8,67.29,,,,,,,,
6,8,67.29,,,,,,,,
7,8,67.29,,,,,,,,
8,8,67.29,,,,,,,,
9,8,67.29,,,,,,,,
10,8,67.29,,,,,,,,
11,8,67.29,,,,,,,,
12,8,67.29,,,,,,,,
13,8,67.29,,,,,,,,
14,8,67.29,,,,,,,,
15,8,67.29,,,,,,,,
16,8,67.29,,,,,,,,
17,8,67.29,,,,,,,,
18,8,67.29,,,,,,,,
19,8,67.29,,,,,,,,
20,8,67.29,,,,,,,,
21,8,67.29,,,,,,,,
22,8,67.29,,,,,,,,
23,8,67.29,,,,,,,,
24,8,67.29,,,,,,,,
25,8,67.29,,,,,,,,
26,8,67.29,,,,,,,,
27,8,67.29,,,,,,,,
28,8,67.29,,,,,,,,
29,8,67.29,,,,,,,,
30,8,67.29,,,,,,,,
5,9,67.29,,,,,,,,
6,9,67.29,,,,,,,,
7,9,67.29,,,,,,,,
8,9,67.29,,,,,,,,
9,9,67.29,,,,,,,,
10,9,67.29,,,,,,,,
11,9,67.29,,,,,,,,
12,9,67.29,,,,,,,,
13,9,67.29,,,,,,,,
14,9,67.29,,,,,,,,
15,9,67.29,,,,,,,,
16,9,67.29,,,,,,,,
17,9,67.29,,,,,,,,
18,9,67.29,,,,,,,,
19,9,67.29,,,,,,,,
20,9,67.29,,,,,,,,
21,9,67.29,,,,,,,,
22,9,67.29,,,,,,,,
23,9,67.29,,,,,,,,
24,9,67.29,,,,,,,,
25,9,67.29,,,,,,,,
26,9,67.29,,,,,,,,
27,9,67.29,,,,,,,,
28,9,67.29,,,,,,,,
29,9,67.29,,,,,,,,
30,9,67.29,,,,,,,,
5,10,67.29,,,,,,,,
6,10,67.29,,,,,,,,
7,10,67.29,,,,,,,,
8,10,67.29,,,,,,,,
9,10,67.29,,,,,,,,
10,10,67.29,,,,,,,,
11,10,67.29,,,,,,,,
12,10,67.29,,,,,,,,
13,10,67.29,,,,,,,,
14,10,67.29,,,,,,,,
15,10,67.29,,,,,,,,
16,10,67.29,,,,,,,,
17,10,67.29,,,,,,,,
18,10,67.29,,,,,,,,
19,10,67.29,,,,,,,,
20,10,67.29,,,,,,,,
21,10,67.29,,,,,,,,
22,10,67.29,,,,,,,,
23,10,67.29,,,,,,,,
24,10,67.29,,,,,,,,
25,10,67.29,,,,,,,,
26,10,67.29,,,,,,,,
27,10,67.29,,,,,,,,
28,10,67.29,,,,,,,,
29,10,67.29,,,,,,,,
30,10,67.29,,,,,,,,
5,5,67.5,,,,,,,,
6,5,67.5,,,,,,,,
7,5,67.5,,,,,,,,
8,5,67.5,,,,,,,,
9,5,67.5,,,,,,,,
10,5,67.5,,,,,,,,
11,5,67.5,,,,,,,,
12,5,67.5,,,,,,,,
13,5,67.5,,,,,,,,
14,5,67.5,,,,,,,,
15,5,67.5,,,,,,,,
16,5,67.5,,,,,,,,
17,5,67.5,,,,,,,,
18,5,67.5,,,,,,,,
19,5,67.5,,,,,,,,
20,5,67.5,,,,,,,,
21,5,67.5,,,,,,,,
22,5,67.5,,,,,,,,
23,5,67.5,,,,,,,,
24,5,67.5,,,,,,,,
25,5,67.5,,,,,,,,
26,5,67.5,,,,,,,,
27,5,67.5,,,,,,,,
28,5,67.5,,,,,,,,
29,5,67.5,,,,,,,,
30,5,67.5,,,,,,,,
5,6,67.5,,,,,,,,
6,6,67.5,,,,,,,,
7,6,67.5,,,,,,,,
8,6,67.5,,,,,,,,
9,6,67.5,,,,,,,,
10,6,67.5,,,,,,,,
11,6,67.5,,,,,,,,
12,6,67.5,,,,,,,,
13,6,67.5,,,,,,,,
14,6,67.5,,,,,,,,
15,6,67.5,,,,,,,,
16,6,67.5,,,,,,,,
17,6,67.5,,,,,,,,
18,6,67.5,,,,,,,,
19,6,67.5,,,,,,,,
20,6,67.5,,,,,,,,
21,6,67.5,,,,,,,,
22,6,67.5,,,,,,,,
23,6,67.5,,,,,,,,
24,6,67.5,,,,,,,,
25,6,67.5,,,,,,,,
26,6,67.5,,,,,,,,
27,6,67.5,,,,,,,,
28,6,67.5,,,,,,,,
29,6,67.5,,,,,,,,
30,6,67.5,,,,,,,,
5,7,67.5,,,,,,,,
6,7,67.5,,,,,,,,
7,7,67.5,,,,,,,,
8,7,67.5,,,,,,,,
9,7,67.5,,,,,,,,
10,7,67.5,,,,,,,,
11,7,67.5,,,,,,,,
12,7,67.5,,,,,,,,
13,7,67.5,,,,,,,,
14,7,67.5,,,,,,,,
15,7,67.5,,,,,,,,
16,7,67.5,,,,,,,,
17,7,67.5,,,,,,,,
18,7,67.5,,,,,,,,
19,7,67.5,,,,,,,,
20,7,67.5,,,,,,,,
21,7,67.5,,,,,,,,
22,7,67.5,,,,,,,,
23,7,67.5,,,,,,,,
24,7,67.5,,,,,,,,
25,7,67.5,,,,,,,,
26,7,67.5,,,,,,,,
27,7,67.5,,,,,,,,
28,7,67.5,,,,,,,,
29,7,67.5,,,,,,,,
30,7,67.5,,,,,,,,
5,8,67.5,,,,,,,,
6,8,67.5,,,,,,,,
7,8,67.5,,,,,,,,
8,8,67.5,,,,,,,,
9,8,67.5,,,,,,,,
10,8,67.5,,,,,,,,
11,8,67.5,,,,,,,,
12,8,67.5,,,,,,,,
13,8,67.5,,,,,,,,
14,8,67.5,,,,,,,,
15,8,67.5,,,,,,,,
16,8,67.5,,,,,,,,
17,8,67.5,,,,,,,,
18,8,67.5,,,,,,,,
19,8,67.5,,,,,,,,
20,8,67.5,,,,,,,,
21,8,67.5,,,,,,,,
22,8,67.5,,,,,,,,
23,8,67.5,,,,,,,,
24,8,67.5,,,,,,,,
25,8,67.5,,,,,,,,
26,8,67.5,,,,,,,,
27,8,67.5,,,,,,,,
28,8,67.5,,,,,,,,
29,8,67.5,,,,,,,,
30,8,67.5,,,,,,,,
5,9,67.5,,,,,,,,
6,9,67.5,,,,,,,,
7,9,67.5,,,,,,,,
8,9,67.5,,,,,,,,
9,9,67.5,,,,,,,,
10,9,67.5,,,,,,,,
11,9,67.5,,,,,,,,
12,9,67.5,,,,,,,,
13,9,67.5,,,,,,,,
14,9,67.5,,,,,,,,
15,9,67.5,,,,,,,,
16,9,67.5,,,,,,,,
17,9,67.5,,,,,,,,
18,9,67.5,,,,,,,,
19,9,67.5,,,,,,,,
20,9,67.5,,,,,,,,
21,9,67.5,,,,,,,,
22,9,67.5,,,,,,,,
23,9,67.5,,,,,,,,
24,9,67.5,,,,,,,,
25,9,67.5,,,,,,,,
26,9,67.5,,,,,,,,
27,9,67.5,,,,,,,,
28,9,67.5,,,,,,,,
29,9,67.5,,,,,,,,
30,9,67.5,,,,,,,,
5,10,67.5,,,,,,,,
6,10,67.5,,,,,,,,
7,10,67.5,,,,,,,,
8,10,67.5,,,,,,,,
9,10,67.5,,,,,,,,
10,10,67.5,,,,,,,,
11,10,67.5,,,,,,,,
12,10,67.5,,,,,,,,
13,10,67.5,,,,,,,,
14,10,67.5,,,,,,,,
15,10,67.5,,,,,,,,
16,10,67.5,,,,,,,,
17,10,67.5,,,,,,,,
18,10,67.5,,,,,,,,
19,10,67.5,,,,,,,,
20,10,67.5,,,,,,,,
21,10,67.5,,,,,,,,
22,10,67.5,,,,,,,,
23,10,67.5,,,,,,,,
24,10,67.5,,,,,,,,
25,10,67.5,,,,,,,,
26,10,67.5,,,,,,,,
27,10,67.5,,,,,,,,
28,10,67.5,,,,,,,,
29,10,67.5,,,,,,,,
30,10,67.5,,,,,,,,
5,5,67.7,,,,,,,,
6,5,67.7,,,,,,,,
7,5,67.7,,,,,,,,
8,5,67.7,,,,,,,,
9,5,67.7,,,,,,,,
10,5,67.7,,,,,,,,
11,5,67.7,,,,,,,,
12,5,67.7,,,,,,,,
13,5,67.7,,,,,,,,
14,5,67.7,,,,,,,,
15,5,67.7,,,,,,,,
16,5,67.7,,,,,,,,
17,5,67.7,,,,,,,,
18,5,67.7,,,,,,,,
19,5,67.7,,,,,,,,
20,5,67.7,,,,,,,,
21,5,67.7,,,,,,,,
22,5,67.7,,,,,,,,
23,5,67.7,,,,,,,,
24,5,67.7,,,,,,,,
25,5,67.7,,,,,,,,
26,5,67.7,,,,,,,,
27,5,67.7,,,,,,,,
28,5,67.7,,,,,,,,
29,5,67.7,,,,,,,,
30,5,67.7,,,,,,,,
5,6,67.7,,,,,,,,
6,6,67.7,,,,,,,,
7,6,67.7,,,,,,,,
8,6,67.7,,,,,,,,
9,6,67.7,,,,,,,,
10,6,67.7,,,,,,,,
11,6,67.7,,,,,,,,
12,6,67.7,,,,,,,,
13,6,67.7,,,,,,,,
14,6,67.7,,,,,,,,
15,6,67.7,,,,,,,,
16,6,67.7,,,,,,,,
17,6,67.7,,,,,,,,
18,6,67.7,,,,,,,,
19,6,67.7,,,,,,,,
20,6,67.7,,,,,,,,
21,6,67.7,,,,,,,,
22,6,67.7,,,,,,,,
23,6,67.7,,,,,,,,
24,6,67.7,,,,,,,,
25,6,67.7,,,,,,,,
26,6,67.7,,,,,,,,
27,6,67.7,,,,,,,,
28,6,67.7,,,,,,,,
29,6,67.7,,,,,,,,
30,6,67.7,,,,,,,,
5,7,67.7,,,,,,,,
6,7,67.7,,,,,,,,
7,7,67.7,,,,,,,,
8,7,67.7,,,,,,,,
9,7,67.7,,,,,,,,
10,7,67.7,,,,,,,,
11,7,67.7,,,,,,,,
12,7,67.7,,,,,,,,
13,7,67.7,,,,,,,,
14,7,67.7,,,,,,,,
15,7,67.7,,,,,,,,
16,7,67.7,,,,,,,,
17,7,67.7,,,,,,,,
18,7,67.7,,,,,,,,
19,7,67.7,,,,,,,,
20,7,67.7,,,,,,,,
21,7,67.7,,,,,,,,
22,7,67.7,,,,,,,,
23,7,67.7,,,,,,,,
24,7,67.7,,,,,,,,
25,7,67.7,,,,,,,,
26,7,67.7,,,,,,,,
27,7,67.7,,,,,,,,
28,7,67.7,,,,,,,,
29,7,67.7,,,,,,,,
30,7,67.7,,,,,,,,
5,8,67.7,,,,,,,,
6,8,67.7,,,,,,,,
7,8,67.7,,,,,,,,
8,8,67.7,,,,,,,,
9,8,67.7,,,,,,,,
10,8,67.7,,,,,,,,
